kelurahan,kecamatan,kabupaten,provinsi,kodepos
'GARASSIKANG','BANGKALA BARAT','JENEPONTO','SULAWESI SELATAN','92355'
'PAPPALLUANG','BANGKALA BARAT','JENEPONTO','SULAWESI SELATAN','92355'
'PATTIRO','BANGKALA BARAT','JENEPONTO','SULAWESI SELATAN','92355'
'TUJU','BANGKALA BARAT','JENEPONTO','SULAWESI SELATAN','92355'
'BONTOJAI','TAMALATEA','JENEPONTO','SULAWESI SELATAN','92351'
'BONTOSUNGGU','TAMALATEA','JENEPONTO','SULAWESI SELATAN','92351'
'BONTOTANGNGA','TAMALATEA','JENEPONTO','SULAWESI SELATAN','92351'
'BORONGTALA','TAMALATEA','JENEPONTO','SULAWESI SELATAN','92351'
'KARELAYU','TAMALATEA','JENEPONTO','SULAWESI SELATAN','92351'
'MANJANGLOE','TAMALATEA','JENEPONTO','SULAWESI SELATAN','92351'
'TAMAN ROYA','TAMALATEA','JENEPONTO','SULAWESI SELATAN','92351'
'TONROKASSI','TAMALATEA','JENEPONTO','SULAWESI SELATAN','92351'
'TONROKASSI BARAT','TAMALATEA','JENEPONTO','SULAWESI SELATAN','92351'
'TONROKASSI TIMUR','TAMALATEA','JENEPONTO','SULAWESI SELATAN','92351'
'TURATEA','TAMALATEA','JENEPONTO','SULAWESI SELATAN','92351'
'TURATEA TIMUR','TAMALATEA','JENEPONTO','SULAWESI SELATAN','92351'
'BALUMBUNGANG','BONTORAMBA','JENEPONTO','SULAWESI SELATAN','92354'
'BANGKALALOE','BONTORAMBA','JENEPONTO','SULAWESI SELATAN','92354'
'BARAYA','BONTORAMBA','JENEPONTO','SULAWESI SELATAN','92354'
'BATUJALA','BONTORAMBA','JENEPONTO','SULAWESI SELATAN','92354'
'BONTORAMBA','BONTORAMBA','JENEPONTO','SULAWESI SELATAN','92354'
'BULUSIBATANG','BONTORAMBA','JENEPONTO','SULAWESI SELATAN','92354'
'BULUSUKA','BONTORAMBA','JENEPONTO','SULAWESI SELATAN','92354'
'DATARA','BONTORAMBA','JENEPONTO','SULAWESI SELATAN','92354'
'KARELOE','BONTORAMBA','JENEPONTO','SULAWESI SELATAN','92354'
'LENTU','BONTORAMBA','JENEPONTO','SULAWESI SELATAN','92354'
'MAERO','BONTORAMBA','JENEPONTO','SULAWESI SELATAN','92354'
'TANAMMAWANG','BONTORAMBA','JENEPONTO','SULAWESI SELATAN','92354'
'BALANG','BINAMU','JENEPONTO','SULAWESI SELATAN','92315'
'BALANG BERU','BINAMU','JENEPONTO','SULAWESI SELATAN','92319'
'BALANG TOA','BINAMU','JENEPONTO','SULAWESI SELATAN','92319'
'BIRINGKASSI','BINAMU','JENEPONTO','SULAWESI SELATAN','92319'
'BONTOA','BINAMU','JENEPONTO','SULAWESI SELATAN','92319'
'EMPOANG','BINAMU','JENEPONTO','SULAWESI SELATAN','92311'
'EMPOANG SELATAN','BINAMU','JENEPONTO','SULAWESI SELATAN','92319'
'EMPOANG UTARA','BINAMU','JENEPONTO','SULAWESI SELATAN','92319'
'MONRO-MONRO','BINAMU','JENEPONTO','SULAWESI SELATAN','92319'
'PABIRINGA','BINAMU','JENEPONTO','SULAWESI SELATAN','92316'
'PANAIKANG','BINAMU','JENEPONTO','SULAWESI SELATAN','92319'
'SAPANANG','BINAMU','JENEPONTO','SULAWESI SELATAN','92314'
'SIDENRE','BINAMU','JENEPONTO','SULAWESI SELATAN','92319'
'BONTOMATENE','TURATEA','JENEPONTO','SULAWESI SELATAN','92353'
'BULULOE','TURATEA','JENEPONTO','SULAWESI SELATAN','92353'
'BUNGUNGLOE','TURATEA','JENEPONTO','SULAWESI SELATAN','92353'
'JOMBE','TURATEA','JENEPONTO','SULAWESI SELATAN','92353'
'KAYULOE BARAT','TURATEA','JENEPONTO','SULAWESI SELATAN','92353'
'KAYULOE TIMUR','TURATEA','JENEPONTO','SULAWESI SELATAN','92353'
'LANGKURA','TURATEA','JENEPONTO','SULAWESI SELATAN','92353'
'MANGEPONG','TURATEA','JENEPONTO','SULAWESI SELATAN','92353'
'PAITANA','TURATEA','JENEPONTO','SULAWESI SELATAN','92353'
'TANJONGA','TURATEA','JENEPONTO','SULAWESI SELATAN','92353'
'BONTORAYA','BATANG','JENEPONTO','SULAWESI SELATAN','92361'
'BUNGENG','BATANG','JENEPONTO','SULAWESI SELATAN','92361'
'CAMBA-CAMBA','BATANG','JENEPONTO','SULAWESI SELATAN','92361'
'KALUKU','BATANG','JENEPONTO','SULAWESI SELATAN','92361'
'MACCINIBAJI','BATANG','JENEPONTO','SULAWESI SELATAN','92361'
'TOGO-TOGO','BATANG','JENEPONTO','SULAWESI SELATAN','92361'
'ARUNGKEKE','ARUNGKEKE','JENEPONTO','SULAWESI SELATAN','92362'
'BORONG LAMU','ARUNGKEKE','JENEPONTO','SULAWESI SELATAN','92362'
'BULO-BULO','ARUNGKEKE','JENEPONTO','SULAWESI SELATAN','92362'
'KALUMPANG LOE','ARUNGKEKE','JENEPONTO','SULAWESI SELATAN','92362'
'KAMPALA','ARUNGKEKE','JENEPONTO','SULAWESI SELATAN','92362'
'PALAJAU','ARUNGKEKE','JENEPONTO','SULAWESI SELATAN','92362'
'ALLU TAROWANG','TAROWANG','JENEPONTO','SULAWESI SELATAN','92363'
'BALANG BARU','TAROWANG','JENEPONTO','SULAWESI SELATAN','92363'
'BALANG LOE TAROWANG','TAROWANG','JENEPONTO','SULAWESI SELATAN','92363'
'BONTO UJUNG','TAROWANG','JENEPONTO','SULAWESI SELATAN','92363'
'BONTORAPPO','TAROWANG','JENEPONTO','SULAWESI SELATAN','92363'
'P A O','TAROWANG','JENEPONTO','SULAWESI SELATAN','92363'
'TAROWANG','TAROWANG','JENEPONTO','SULAWESI SELATAN','92363'
'TINO','TAROWANG','JENEPONTO','SULAWESI SELATAN','92363'
'BONTO NOMPO','KELARA','JENEPONTO','SULAWESI SELATAN','92371'
'BONTOLEBANG','KELARA','JENEPONTO','SULAWESI SELATAN','92371'
'GANTARANG','KELARA','JENEPONTO','SULAWESI SELATAN','92371'
'SAMATARING','KELARA','JENEPONTO','SULAWESI SELATAN','92371'
'TOLO','KELARA','JENEPONTO','SULAWESI SELATAN','92371'
'TOLO BARAT','KELARA','JENEPONTO','SULAWESI SELATAN','92371'
'TOLO SELATAN','KELARA','JENEPONTO','SULAWESI SELATAN','92371'
'TOLO TIMUR','KELARA','JENEPONTO','SULAWESI SELATAN','92371'
'TOLO UTARA','KELARA','JENEPONTO','SULAWESI SELATAN','92371'
'TOMBO-TOMBOLO','KELARA','JENEPONTO','SULAWESI SELATAN','92371'
'BONTO CINI','RUMBIA','JENEPONTO','SULAWESI SELATAN','92372'
'BONTOMANAI','RUMBIA','JENEPONTO','SULAWESI SELATAN','92372'
'BONTOTIRO','RUMBIA','JENEPONTO','SULAWESI SELATAN','92372'
'JENETALLASA','RUMBIA','JENEPONTO','SULAWESI SELATAN','92372'
'KASSI','RUMBIA','JENEPONTO','SULAWESI SELATAN','92372'
'LEBANG MANAI','RUMBIA','JENEPONTO','SULAWESI SELATAN','92372'
'LEBANG MANAI UTARA','RUMBIA','JENEPONTO','SULAWESI SELATAN','92372'
'LOKA','RUMBIA','JENEPONTO','SULAWESI SELATAN','92372'
'PALLANTIKANG','RUMBIA','JENEPONTO','SULAWESI SELATAN','92372'
'RUMBIA','RUMBIA','JENEPONTO','SULAWESI SELATAN','92372'
'TOMPOBULU','RUMBIA','JENEPONTO','SULAWESI SELATAN','92372'
'UJUNG BULU','RUMBIA','JENEPONTO','SULAWESI SELATAN','92372'
'BANGGAE','MANGARA BOMBANG','TAKALAR','SULAWESI SELATAN','92261'
'BONTOMANAI','MANGARA BOMBANG','TAKALAR','SULAWESI SELATAN','92261'
'BONTOPARANG','MANGARA BOMBANG','TAKALAR','SULAWESI SELATAN','92261'
'CIKOWANG','MANGARA BOMBANG','TAKALAR','SULAWESI SELATAN','92261'
'LAIKANG','MANGARA BOMBANG','TAKALAR','SULAWESI SELATAN','92261'
'LAKATONG','MANGARA BOMBANG','TAKALAR','SULAWESI SELATAN','92261'
'LENGKESE','MANGARA BOMBANG','TAKALAR','SULAWESI SELATAN','92261'
'MANGADU','MANGARA BOMBANG','TAKALAR','SULAWESI SELATAN','92261'
'PANYANGKALANG','MANGARA BOMBANG','TAKALAR','SULAWESI SELATAN','92261'
'PATTOPPAKANG','MANGARA BOMBANG','TAKALAR','SULAWESI SELATAN','92261'
'PUNAGA','MANGARA BOMBANG','TAKALAR','SULAWESI SELATAN','92261'
'TOPEJAWA','MANGARA BOMBANG','TAKALAR','SULAWESI SELATAN','92261'
'MACCINIBAJI','MAPPAKASUNGGU','TAKALAR','SULAWESI SELATAN','92253'
'MATTIROBAJI','MAPPAKASUNGGU','TAKALAR','SULAWESI SELATAN','92253'
'PATANI','MAPPAKASUNGGU','TAKALAR','SULAWESI SELATAN','92253'
'SOREANG','MAPPAKASUNGGU','TAKALAR','SULAWESI SELATAN','92253'
'TAKALAR KOTA','MAPPAKASUNGGU','TAKALAR','SULAWESI SELATAN','92253'
'BANYUANYARA','SANROBONE','TAKALAR','SULAWESI SELATAN','92257'
'PADDINGING','SANROBONE','TAKALAR','SULAWESI SELATAN','92257'
'SANROBONE','SANROBONE','TAKALAR','SULAWESI SELATAN','92257'
'TONASA','SANROBONE','TAKALAR','SULAWESI SELATAN','92257'
'UJUNG BAJI','SANROBONE','TAKALAR','SULAWESI SELATAN','92257'
'BONTOKADATTO','POLOMBANGKENG SELATAN','TAKALAR','SULAWESI SELATAN','92258'
'BULUKUNYI','POLOMBANGKENG SELATAN','TAKALAR','SULAWESI SELATAN','92258'
'CAKURA','POLOMBANGKENG SELATAN','TAKALAR','SULAWESI SELATAN','92258'
'CANREGO','POLOMBANGKENG SELATAN','TAKALAR','SULAWESI SELATAN','92258'
'LANTANG','POLOMBANGKENG SELATAN','TAKALAR','SULAWESI SELATAN','92258'
'MONCONGKOMBA','POLOMBANGKENG SELATAN','TAKALAR','SULAWESI SELATAN','92258'
'PATTE''NE','POLOMBANGKENG SELATAN','TAKALAR','SULAWESI SELATAN','92258'
'RAJAYA','POLOMBANGKENG SELATAN','TAKALAR','SULAWESI SELATAN','92258'
'BAJENG','PATTALLASSANG','TAKALAR','SULAWESI SELATAN','92217'
'KALABBIRANG','PATTALLASSANG','TAKALAR','SULAWESI SELATAN','92216'
'MARADEKAYA','PATTALLASSANG','TAKALAR','SULAWESI SELATAN','92214'
'PALLANTIKANG','PATTALLASSANG','TAKALAR','SULAWESI SELATAN','92215'
'PAPPA','PATTALLASSANG','TAKALAR','SULAWESI SELATAN','92213'
'PATTALLASSANG','PATTALLASSANG','TAKALAR','SULAWESI SELATAN','92212'
'SABINTANG','PATTALLASSANG','TAKALAR','SULAWESI SELATAN','92218'
'SALAKA','PATTALLASSANG','TAKALAR','SULAWESI SELATAN','92219'
'SOMBALA BELLA','PATTALLASSANG','TAKALAR','SULAWESI SELATAN','92211'
'BARUGAYA','POLOMBANGKENG UTARA','TAKALAR','SULAWESI SELATAN','92252'
'KAMPUNG BERU','POLOMBANGKENG UTARA','TAKALAR','SULAWESI SELATAN','92252'
'LASSANG','POLOMBANGKENG UTARA','TAKALAR','SULAWESI SELATAN','92252'
'MALEWANG','POLOMBANGKENG UTARA','TAKALAR','SULAWESI SELATAN','92252'
'MANNONGKOKI','POLOMBANGKENG UTARA','TAKALAR','SULAWESI SELATAN','92252'
'MASSAMATURU','POLOMBANGKENG UTARA','TAKALAR','SULAWESI SELATAN','92252'
'MATTOMPODALLE','POLOMBANGKENG UTARA','TAKALAR','SULAWESI SELATAN','92252'
'PALLEKO','POLOMBANGKENG UTARA','TAKALAR','SULAWESI SELATAN','92252'
'PANRANNUANGKU','POLOMBANGKENG UTARA','TAKALAR','SULAWESI SELATAN','92252'
'PARANG LUARA','POLOMBANGKENG UTARA','TAKALAR','SULAWESI SELATAN','92252'
'PARANGBADO','POLOMBANGKENG UTARA','TAKALAR','SULAWESI SELATAN','92252'
'TIMBUSENG','POLOMBANGKENG UTARA','TAKALAR','SULAWESI SELATAN','92252'
'TOWATA','POLOMBANGKENG UTARA','TAKALAR','SULAWESI SELATAN','92252'
'BARAMAMASE','GALESONG SELATAN','TAKALAR','SULAWESI SELATAN','92254'
'BENTANG','GALESONG SELATAN','TAKALAR','SULAWESI SELATAN','92254'
'BONTO KASSI','GALESONG SELATAN','TAKALAR','SULAWESI SELATAN','92254'
'BONTO MARANNU','GALESONG SELATAN','TAKALAR','SULAWESI SELATAN','92254'
'BONTOKANANG','GALESONG SELATAN','TAKALAR','SULAWESI SELATAN','92254'
'KALEBENTANG','GALESONG SELATAN','TAKALAR','SULAWESI SELATAN','92254'
'MANGINDARA','GALESONG SELATAN','TAKALAR','SULAWESI SELATAN','92254'
'POPO','GALESONG SELATAN','TAKALAR','SULAWESI SELATAN','92254'
'SAWAKONG','GALESONG SELATAN','TAKALAR','SULAWESI SELATAN','92254'
'TAROWANG','GALESONG SELATAN','TAKALAR','SULAWESI SELATAN','92254'
'BODDIA','GALESONG','TAKALAR','SULAWESI SELATAN','92256'
'BONTOLOE','GALESONG','TAKALAR','SULAWESI SELATAN','92256'
'BONTOMANGAPE','GALESONG','TAKALAR','SULAWESI SELATAN','92256'
'CAMPAGAYA','GALESONG','TAKALAR','SULAWESI SELATAN','92256'
'GALESONG BARU','GALESONG','TAKALAR','SULAWESI SELATAN','92256'
'GALESONG KOTA','GALESONG','TAKALAR','SULAWESI SELATAN','92256'
'KALENNA BONTONGAPE','GALESONG','TAKALAR','SULAWESI SELATAN','92256'
'KALUKUANG','GALESONG','TAKALAR','SULAWESI SELATAN','92256'
'MAPPAKALOMPO','GALESONG','TAKALAR','SULAWESI SELATAN','92256'
'PARAMBAMBE','GALESONG','TAKALAR','SULAWESI SELATAN','92256'
'PARANGMATA','GALESONG','TAKALAR','SULAWESI SELATAN','92256'
'PATTINOANG','GALESONG','TAKALAR','SULAWESI SELATAN','92256'
'AENG BATU-BATU','GALESONG UTARA','TAKALAR','SULAWESI SELATAN','92255'
'AENG TOWA','GALESONG UTARA','TAKALAR','SULAWESI SELATAN','92255'
'BONTO LANRA','GALESONG UTARA','TAKALAR','SULAWESI SELATAN','92255'
'BONTO SUNGGU','GALESONG UTARA','TAKALAR','SULAWESI SELATAN','92255'
'BONTOKADDOPEPE','GALESONG UTARA','TAKALAR','SULAWESI SELATAN','92255'
'BONTOLEBANG','GALESONG UTARA','TAKALAR','SULAWESI SELATAN','92255'
'PAKKABBA','GALESONG UTARA','TAKALAR','SULAWESI SELATAN','92255'
'SAMPULUNGAN','GALESONG UTARA','TAKALAR','SULAWESI SELATAN','92255'
'TAMALATE','GALESONG UTARA','TAKALAR','SULAWESI SELATAN','92255'
'TAMASAJU','GALESONG UTARA','TAKALAR','SULAWESI SELATAN','92255'
'BAREMBENG','BONTONOMPO','GOWA','SULAWESI SELATAN','92153'
'BATEGULUNG','BONTONOMPO','GOWA','SULAWESI SELATAN','92153'
'BONTOBIRAENG SELATAN','BONTONOMPO','GOWA','SULAWESI SELATAN','92153'
'BONTOBIRAENG UTARA','BONTONOMPO','GOWA','SULAWESI SELATAN','92153'
'BONTOLANGKASA UTARA','BONTONOMPO','GOWA','SULAWESI SELATAN','92153'
'BONTONOMPO','BONTONOMPO','GOWA','SULAWESI SELATAN','92153'
'BULOGADING','BONTONOMPO','GOWA','SULAWESI SELATAN','92153'
'KALASERENA','BONTONOMPO','GOWA','SULAWESI SELATAN','92153'
'KALEBAREMBENG','BONTONOMPO','GOWA','SULAWESI SELATAN','92153'
'KATANGKA','BONTONOMPO','GOWA','SULAWESI SELATAN','92153'
'MANJAPAI','BONTONOMPO','GOWA','SULAWESI SELATAN','92153'
'ROMANGLASA','BONTONOMPO','GOWA','SULAWESI SELATAN','92153'
'TAMALLAYANG','BONTONOMPO','GOWA','SULAWESI SELATAN','92153'
'BONTORAMBA','BONTONOMPO SELATAN','GOWA','SULAWESI SELATAN','92154'
'BONTOSUNGGU','BONTONOMPO SELATAN','GOWA','SULAWESI SELATAN','92152'
'BONTOSUNGGU','BONTONOMPO SELATAN','GOWA','SULAWESI SELATAN','92154'
'JIPANG','BONTONOMPO SELATAN','GOWA','SULAWESI SELATAN','92154'
'PABUNDUKANG','BONTONOMPO SELATAN','GOWA','SULAWESI SELATAN','92154'
'SALAJANGKI','BONTONOMPO SELATAN','GOWA','SULAWESI SELATAN','92154'
'SALAJO','BONTONOMPO SELATAN','GOWA','SULAWESI SELATAN','92154'
'SENGKA','BONTONOMPO SELATAN','GOWA','SULAWESI SELATAN','92154'
'TANRARA','BONTONOMPO SELATAN','GOWA','SULAWESI SELATAN','92154'
'TINDANG','BONTONOMPO SELATAN','GOWA','SULAWESI SELATAN','92154'
'BONE','BAJENG','GOWA','SULAWESI SELATAN','92152'
'BONTOSUNGGU','BAJENG','GOWA','SULAWESI SELATAN','92152'
'BONTOSUNGGU','BAJENG','GOWA','SULAWESI SELATAN','92154'
'KALEBAJENG','BAJENG','GOWA','SULAWESI SELATAN','92152'
'LEMPANGANG','BAJENG','GOWA','SULAWESI SELATAN','92152'
'LIMBUNG','BAJENG','GOWA','SULAWESI SELATAN','92152'
'MACCINIBAJI','BAJENG','GOWA','SULAWESI SELATAN','92152'
'MARADEKAYA','BAJENG','GOWA','SULAWESI SELATAN','92152'
'MATA ALLO','BAJENG','GOWA','SULAWESI SELATAN','92152'
'PABENTENGAN','BAJENG','GOWA','SULAWESI SELATAN','92152'
'PANCIRO','BAJENG','GOWA','SULAWESI SELATAN','92152'
'PANYANGKALANG','BAJENG','GOWA','SULAWESI SELATAN','92152'
'PARAIKATE','BAJENG','GOWA','SULAWESI SELATAN','92152'
'TANGKEBAJENG','BAJENG','GOWA','SULAWESI SELATAN','92152'
'TUBAJENG','BAJENG','GOWA','SULAWESI SELATAN','92152'
'BONTOMANAI','BAJENG BARAT','GOWA','SULAWESI SELATAN','92156'
'BORIMATANGKASA','BAJENG BARAT','GOWA','SULAWESI SELATAN','92156'
'GENTUNGANG','BAJENG BARAT','GOWA','SULAWESI SELATAN','92156'
'KALEMANDALLE','BAJENG BARAT','GOWA','SULAWESI SELATAN','92156'
'MANDALLE','BAJENG BARAT','GOWA','SULAWESI SELATAN','92156'
'MANJALLING','BAJENG BARAT','GOWA','SULAWESI SELATAN','92156'
'TANABANGKA','BAJENG BARAT','GOWA','SULAWESI SELATAN','92156'
'BONTOALA','PALLANGGA','GOWA','SULAWESI SELATAN','92163'
'BONTORAMBA','PALLANGGA','GOWA','SULAWESI SELATAN','92163'
'PANAKKUKANG','PALLANGGA','GOWA','SULAWESI SELATAN','92177'
'PARANG BANOA','PALLANGGA','GOWA','SULAWESI SELATAN','92163'
'BENTENG SOMBA OPU','BAROMBONG','GOWA','SULAWESI SELATAN','92155'
'BIRINGNGALLA','BAROMBONG','GOWA','SULAWESI SELATAN','92155'
'KANJILO','BAROMBONG','GOWA','SULAWESI SELATAN','92155'
'LEMBANGPARANG','BAROMBONG','GOWA','SULAWESI SELATAN','92155'
'MONCOBALANG','BAROMBONG','GOWA','SULAWESI SELATAN','92155'
'TAMANYELENG','BAROMBONG','GOWA','SULAWESI SELATAN','92155'
'TINGGIMAE','BAROMBONG','GOWA','SULAWESI SELATAN','92155'
'BATANGKALUKU','SOMBA OPU','GOWA','SULAWESI SELATAN','92117'
'BONTO BONTOA','SOMBA OPU','GOWA','SULAWESI SELATAN','92111'
'BONTORAMBA','SOMBA OPU','GOWA','SULAWESI SELATAN','92119'
'KALEGOWA','SOMBA OPU','GOWA','SULAWESI SELATAN','92116'
'KATANGKA','SOMBA OPU','GOWA','SULAWESI SELATAN','92114'
'MAWANG','SOMBA OPU','GOWA','SULAWESI SELATAN','92119'
'PACCINONGAN','SOMBA OPU','GOWA','SULAWESI SELATAN','92113'
'PANDANG PANDANG','SOMBA OPU','GOWA','SULAWESI SELATAN','92115'
'ROMANGPOLONG','SOMBA OPU','GOWA','SULAWESI SELATAN','92118'
'SAMATA','SOMBA OPU','GOWA','SULAWESI SELATAN','92113'
'SUNGGUMINASA','SOMBA OPU','GOWA','SULAWESI SELATAN','92111'
'TAMARUNANG','SOMBA OPU','GOWA','SULAWESI SELATAN','92112'
'TOMBOLO','SOMBA OPU','GOWA','SULAWESI SELATAN','92114'
'TOMPOBALANG','SOMBA OPU','GOWA','SULAWESI SELATAN','92112'
'BILI-BILI','BONTOMARANNU','GOWA','SULAWESI SELATAN','92171'
'BONTOMANAI','BONTOMARANNU','GOWA','SULAWESI SELATAN','92171'
'BONTOMANAI','BONTOMARANNU','GOWA','SULAWESI SELATAN','92176'
'BORONGLOE','BONTOMARANNU','GOWA','SULAWESI SELATAN','92171'
'MATA ALLO','BONTOMARANNU','GOWA','SULAWESI SELATAN','92171'
'NIRANNUANG','BONTOMARANNU','GOWA','SULAWESI SELATAN','92171'
'ROMANGLOE','BONTOMARANNU','GOWA','SULAWESI SELATAN','92171'
'ROMANGLOMPOA','BONTOMARANNU','GOWA','SULAWESI SELATAN','92171'
'SOKKOLIA','BONTOMARANNU','GOWA','SULAWESI SELATAN','92171'
'PACELLEKANG','PATTALLASSANG','GOWA','SULAWESI SELATAN','92177'
'PALLANTIKANG','PATTALLASSANG','GOWA','SULAWESI SELATAN','92177'
'PALLANTIKANG','PATTALLASSANG','GOWA','SULAWESI SELATAN','92177'
'PALLANTIKANG','PATTALLASSANG','GOWA','SULAWESI SELATAN','92177'
'PANAIKANG','PATTALLASSANG','GOWA','SULAWESI SELATAN','92177'
'PATTALASSANG','PATTALLASSANG','GOWA','SULAWESI SELATAN','92177'
'SUNGGUMANAI','PATTALLASSANG','GOWA','SULAWESI SELATAN','92177'
'TIMBUSENG','PATTALLASSANG','GOWA','SULAWESI SELATAN','92177'
'BELABORI','PARANGLOE','GOWA','SULAWESI SELATAN','92173'
'BELAPUNRANGA','PARANGLOE','GOWA','SULAWESI SELATAN','92173'
'BONTOKASSI','PARANGLOE','GOWA','SULAWESI SELATAN','92173'
'BONTOPARANG','PARANGLOE','GOWA','SULAWESI SELATAN','92173'
'BORISALLO','PARANGLOE','GOWA','SULAWESI SELATAN','92173'
'LANNA','PARANGLOE','GOWA','SULAWESI SELATAN','92173'
'LONJOBOKO','PARANGLOE','GOWA','SULAWESI SELATAN','92173'
'BILALANG','MANUJU','GOWA','SULAWESI SELATAN','92162'
'MANUJU','MANUJU','GOWA','SULAWESI SELATAN','92162'
'MONCONGLOE','MANUJU','GOWA','SULAWESI SELATAN','92162'
'PATTALLIKANG','MANUJU','GOWA','SULAWESI SELATAN','92162'
'TAMALATEA','MANUJU','GOWA','SULAWESI SELATAN','92162'
'TANA KARAENG','MANUJU','GOWA','SULAWESI SELATAN','92162'
'TASSESE','MANUJU','GOWA','SULAWESI SELATAN','92162'
'BONTO LERUNG','TINGGIMONCONG','GOWA','SULAWESI SELATAN','92174'
'BULUTANA','TINGGIMONCONG','GOWA','SULAWESI SELATAN','92174'
'GANTARANG','TINGGIMONCONG','GOWA','SULAWESI SELATAN','92174'
'GARASSI','TINGGIMONCONG','GOWA','SULAWESI SELATAN','92174'
'MALINO','TINGGIMONCONG','GOWA','SULAWESI SELATAN','92174'
'PARIGI','TINGGIMONCONG','GOWA','SULAWESI SELATAN','92174'
'PATTAPANG','TINGGIMONCONG','GOWA','SULAWESI SELATAN','92174'
'BALASSUKA','TOMBOLO PAO','GOWA','SULAWESI SELATAN','92179'
'BOLAROMANG','TOMBOLO PAO','GOWA','SULAWESI SELATAN','92179'
'ERELEMBANG','TOMBOLO PAO','GOWA','SULAWESI SELATAN','92179'
'KANREAPIA','TOMBOLO PAO','GOWA','SULAWESI SELATAN','92179'
'MAMAMPANG','TOMBOLO PAO','GOWA','SULAWESI SELATAN','92179'
'PAO','TOMBOLO PAO','GOWA','SULAWESI SELATAN','92179'
'TABBINJAI','TOMBOLO PAO','GOWA','SULAWESI SELATAN','92179'
'TAMAONA','TOMBOLO PAO','GOWA','SULAWESI SELATAN','92179'
'TONASA','TOMBOLO PAO','GOWA','SULAWESI SELATAN','92179'
'BILANRENGI','PARIGI','GOWA','SULAWESI SELATAN','92178'
'JONJO','PARIGI','GOWA','SULAWESI SELATAN','92178'
'MAJANNANG','PARIGI','GOWA','SULAWESI SELATAN','92178'
'MANIMBAHOI','PARIGI','GOWA','SULAWESI SELATAN','92178'
'SICINI','PARIGI','GOWA','SULAWESI SELATAN','92178'
'BISSOLORO','BUNGAYA','GOWA','SULAWESI SELATAN','92176'
'BONTOMANAI','BUNGAYA','GOWA','SULAWESI SELATAN','92171'
'BONTOMANAI','BUNGAYA','GOWA','SULAWESI SELATAN','92176'
'BUAKKANG','BUNGAYA','GOWA','SULAWESI SELATAN','92176'
'MANGEMPANG','BUNGAYA','GOWA','SULAWESI SELATAN','92176'
'RANNALOE','BUNGAYA','GOWA','SULAWESI SELATAN','92176'
'SAPAYA','BUNGAYA','GOWA','SULAWESI SELATAN','92176'
'BONTOLEMPANGAN','BONTOLEMPANGAN','GOWA','SULAWESI SELATAN','92163'
'BONTOLEMPANGAN','BONTOLEMPANGAN','GOWA','SULAWESI SELATAN','92163'
'BONTOLEMPANGAN','BONTOLEMPANGAN','GOWA','SULAWESI SELATAN','92163'
'BONTOLOE','BONTOLEMPANGAN','GOWA','SULAWESI SELATAN','92163'
'BONTOTANGNGA','BONTOLEMPANGAN','GOWA','SULAWESI SELATAN','92163'
'JULUMATENE','BONTOLEMPANGAN','GOWA','SULAWESI SELATAN','92163'
'LASSA LASSA','BONTOLEMPANGAN','GOWA','SULAWESI SELATAN','92163'
'PALADINGANG','BONTOLEMPANGAN','GOWA','SULAWESI SELATAN','92163'
'PARANG LAMPOA','BONTOLEMPANGAN','GOWA','SULAWESI SELATAN','92163'
'ULUJANGAN','BONTOLEMPANGAN','GOWA','SULAWESI SELATAN','92163'
'BONTOBUDDUNG','TOMPOBULU','GOWA','SULAWESI SELATAN','92175'
'CIKORO','TOMPOBULU','GOWA','SULAWESI SELATAN','92175'
'DATARA','TOMPOBULU','GOWA','SULAWESI SELATAN','92175'
'GARING','TOMPOBULU','GOWA','SULAWESI SELATAN','92175'
'MALAKAJI','TOMPOBULU','GOWA','SULAWESI SELATAN','92175'
'RAPPOALA','TOMPOBULU','GOWA','SULAWESI SELATAN','92175'
'RAPPOLEMBA','TOMPOBULU','GOWA','SULAWESI SELATAN','92175'
'TANETE','TOMPOBULU','GOWA','SULAWESI SELATAN','92175'
'BATUMALONRO','BIRINGBULU','GOWA','SULAWESI SELATAN','92164'
'BATURAPPE','BIRINGBULU','GOWA','SULAWESI SELATAN','92164'
'BERUTALLASA','BIRINGBULU','GOWA','SULAWESI SELATAN','92164'
'BORIMASUNGGU','BIRINGBULU','GOWA','SULAWESI SELATAN','92164'
'JULUKANAYA','BIRINGBULU','GOWA','SULAWESI SELATAN','92161'
'JULUKANAYA','BIRINGBULU','GOWA','SULAWESI SELATAN','92164'
'LAUWA','BIRINGBULU','GOWA','SULAWESI SELATAN','92164'
'LEMBANGLOE','BIRINGBULU','GOWA','SULAWESI SELATAN','92164'
'PARANGLOE','BIRINGBULU','GOWA','SULAWESI SELATAN','92164'
'PENCONG','BIRINGBULU','GOWA','SULAWESI SELATAN','92164'
'TARING','BIRINGBULU','GOWA','SULAWESI SELATAN','92164'
'TONRORITA','BIRINGBULU','GOWA','SULAWESI SELATAN','92164'
'ARABIKA','SINJAI BARAT','SINJAI','SULAWESI SELATAN','92653'
'BALAKIA','SINJAI BARAT','SINJAI','SULAWESI SELATAN','92653'
'BARANIA','SINJAI BARAT','SINJAI','SULAWESI SELATAN','92653'
'BONTO SALAMA','SINJAI BARAT','SINJAI','SULAWESI SELATAN','92653'
